,date,time,latitude,longitude,distance,speed,heart_rate,cadence,enhanced_speed,enhanced_altitude,fractional_cadence
1609,11/6/22,16:49:39,40.743989,-73.95332431,22166.68,NA,183,81,2.911,13.8,0
1610,11/6/22,16:49:40,40.74398557,-73.95335885,22169.63,NA,183,81,2.911,14,0
1611,11/6/22,16:49:41,40.74399152,-73.95339154,22172.46,NA,183,81,2.921,14.2,0
1612,11/6/22,16:49:44,40.74402471,-73.9534974,22182.16,NA,182,81,2.921,15.2,0
1613,11/6/22,16:49:50,40.74414415,-73.9536461,22200.91,NA,181,82,2.93,15.8,0
1614,11/6/22,16:49:55,40.74430349,-73.9536378,22218.85,NA,179,81,2.948,14.2,0
1615,11/6/22,16:50:02,40.74450055,-73.95355825,22241.82,NA,177,81,2.846,12.6,0
1616,11/6/22,16:50:08,40.74465293,-73.95347452,22260.2,NA,177,80,2.762,12.4,0
1617,11/6/22,16:50:14,40.74484136,-73.9534275,22281.5,NA,178,82,2.743,12,0
1618,11/6/22,16:50:15,40.74486709,-73.95341886,22284.43,NA,178,82,2.753,12,0
1619,11/6/22,16:50:22,40.74506071,-73.95335809,22306.61,NA,179,82,2.818,11.2,0
1620,11/6/22,16:50:28,40.74524419,-73.95330504,22327.44,NA,180,82,2.921,12.2,0
1621,11/6/22,16:50:32,40.74534679,-73.95328023,22338.99,NA,180,82,2.967,13.2,0
1622,11/6/22,16:50:39,40.74554016,-73.95320714,22361.26,NA,179,82,2.939,15.2,0
1623,11/6/22,16:50:42,40.745613,-73.9531902,22369.46,NA,179,81,2.948,16,0
1624,11/6/22,16:50:50,40.7458124,-73.95311829,22392.41,NA,178,82,2.939,16,0
1625,11/6/22,16:50:51,40.74583847,-73.95310814,22395.43,NA,178,82,2.948,16,0
1626,11/6/22,16:50:58,40.74603385,-73.95303262,22418.04,NA,178,82,2.976,17.4,0
1627,11/6/22,16:51:01,40.7461258,-73.95300639,22428.48,NA,178,82,3.004,18.2,0
1628,11/6/22,16:51:08,40.74628288,-73.95295207,22446.74,NA,179,83,3.014,18.2,0
1629,11/6/22,16:51:15,40.74646301,-73.95292869,22466.81,NA,178,82,3.004,14.6,0
1630,11/6/22,16:51:17,40.74650357,-73.952911,22471.54,NA,179,82,2.995,13.6,0
1631,11/6/22,16:51:25,40.74667331,-73.95287446,22490.67,NA,179,80,2.93,11.2,0
1632,11/6/22,16:51:32,40.74681924,-73.95277731,22508.54,NA,179,80,2.659,11.2,0
1633,11/6/22,16:51:40,40.74701504,-73.95271411,22530.93,NA,177,81,2.687,13.6,0
1634,11/6/22,16:51:46,40.74715761,-73.95266759,22547.47,NA,174,82,2.743,11.6,0.5
1635,11/6/22,16:51:47,40.74718511,-73.95265896,22550.61,NA,177,82,2.743,11.2,0.5
1636,11/6/22,16:51:49,40.74724353,-73.95264521,22557.13,NA,177,82,2.771,10.8,0
1637,11/6/22,16:51:56,40.74744126,-73.95257606,22579.27,NA,179,83,2.734,15,0
1638,11/6/22,16:52:01,40.74756724,-73.95254999,22593.39,NA,178,83,2.734,18,0
1639,11/6/22,16:52:08,40.74776622,-73.95250431,22615.83,NA,179,83,2.827,13.4,0
1640,11/6/22,16:52:09,40.74779414,-73.95249727,22618.99,NA,179,83,2.837,13,0
1641,11/6/22,16:52:16,40.74797058,-73.95244899,22639.03,NA,179,83,2.911,11.6,0
1642,11/6/22,16:52:19,40.748044,-73.95240935,22647.83,NA,179,84,2.921,11.2,0
1643,11/6/22,16:52:26,40.74823243,-73.95233726,22669.65,NA,178,83,2.939,10.6,0
1644,11/6/22,16:52:27,40.74825849,-73.9523246,22672.73,NA,178,83,2.948,10.8,0
1645,11/6/22,16:52:33,40.74843049,-73.95224473,22693.07,NA,176,82,2.986,11.6,0
1646,11/6/22,16:52:34,40.74846201,-73.9522293,22696.8,NA,177,82,3.004,11.8,0
1647,11/6/22,16:52:41,40.74861565,-73.95207524,22718.16,NA,177,83,3.079,12.8,0
1648,11/6/22,16:52:43,40.74865588,-73.95202587,22724.27,NA,177,82,3.098,12.8,0
1649,11/6/22,16:52:47,40.74875252,-73.95195781,22736.48,NA,177,83,3.107,12.2,0
1650,11/6/22,16:52:54,40.74889543,-73.95180233,22756.99,NA,179,83,3.126,11.6,0
1651,11/6/22,16:53:01,40.74898227,-73.9515839,22778.34,NA,179,83,3.126,10.2,0
1652,11/6/22,16:53:07,40.7489692,-73.95135582,22797.61,NA,179,84,3.135,11.2,0
1653,11/6/22,16:53:14,40.74892561,-73.95110873,22818.96,NA,180,84,3.144,12.2,0
1654,11/6/22,16:53:18,40.74889929,-73.95096682,22831.31,NA,180,83,3.135,11.6,0
1655,11/6/22,16:53:25,40.74884883,-73.9507276,22852.28,NA,180,83,3.126,11.8,0
1656,11/6/22,16:53:27,40.74882545,-73.95066909,22857.84,NA,180,83,3.126,11.8,0
1657,11/6/22,16:53:34,40.74877339,-73.9504365,22878.33,NA,180,82,3.107,11.4,0
1658,11/6/22,16:53:37,40.74875194,-73.95032845,22887.78,NA,180,82,3.098,11.2,0
1659,11/6/22,16:53:44,40.74870952,-73.95009167,22908.33,NA,179,82,3.098,11.8,0
1660,11/6/22,16:53:45,40.7486962,-73.95005881,22911.44,NA,179,83,3.098,11.8,0
1661,11/6/22,16:53:52,40.74866091,-73.94982018,22931.95,NA,178,82,3.098,12,0
1662,11/6/22,16:53:54,40.74864716,-73.94975262,22937.85,NA,179,82,3.088,12.2,0
1663,11/6/22,16:54:01,40.74860089,-73.94951725,22958.37,NA,181,83,3.079,11.6,0
1664,11/6/22,16:54:03,40.7485796,-73.94945741,22963.94,NA,181,83,3.07,11.6,0
1665,11/6/22,16:54:10,40.74846963,-73.9492549,22984.38,NA,180,83,3.06,11.8,0
1666,11/6/22,16:54:16,40.74841733,-73.94908433,22999.75,NA,181,83,3.06,15.2,0
1667,11/6/22,16:54:21,40.74836402,-73.94896179,23011.78,NA,181,83,3.032,22.2,0
1668,11/6/22,16:54:28,40.74831591,-73.9487286,23032.28,NA,180,83,2.93,28.2,0
1669,11/6/22,16:54:34,40.74832228,-73.94846549,23053.68,NA,181,84,2.976,27.8,0
1670,11/6/22,16:54:35,40.74831901,-73.94842342,23057.21,NA,182,84,2.986,26.8,0
1671,11/6/22,16:54:38,40.74831641,-73.94830833,23066.78,NA,179,83,3.014,23.6,0
1672,11/6/22,16:54:43,40.74829143,-73.94813734,23081.52,NA,181,84,3.023,20.2,0
1673,11/6/22,16:54:50,40.74825942,-73.94789351,23102.42,NA,182,83,3.023,19.4,0
1674,11/6/22,16:54:54,40.74824475,-73.9477485,23114.76,NA,181,84,3.014,19.8,0
1675,11/6/22,16:54:59,40.74820074,-73.94759679,23128.48,NA,180,83,2.976,20.2,0
1676,11/6/22,16:55:06,40.74815372,-73.94736436,23148.75,NA,180,83,2.921,20.4,0
1677,11/6/22,16:55:09,40.74813176,-73.94725925,23157.95,NA,180,83,2.921,20,0
1678,11/6/22,16:55:16,40.74807946,-73.94702892,23178.27,NA,180,83,2.93,18.4,0
1679,11/6/22,16:55:19,40.74805926,-73.94692683,23187.17,NA,179,83,2.939,18,0
1680,11/6/22,16:55:26,40.74800729,-73.94669423,23207.63,NA,179,83,2.939,18,0
1681,11/6/22,16:55:29,40.74797736,-73.94660379,23215.97,NA,180,82,2.939,18,0
1682,11/6/22,16:55:37,40.74788542,-73.94637211,23237.53,NA,180,82,2.921,17.4,0
1683,11/6/22,16:55:45,40.74782037,-73.94613792,23258.54,NA,178,82,2.902,21,0
1684,11/6/22,16:55:52,40.74776522,-73.94592879,23277.24,NA,177,82,2.883,24.8,0
1685,11/6/22,16:55:59,40.74774804,-73.94568589,23297.63,NA,176,82,2.855,27.6,0
1686,11/6/22,16:56:01,40.74774544,-73.94560559,23304.33,NA,174,82,2.846,28.2,0
1687,11/6/22,16:56:08,40.74768693,-73.94536846,23325.48,NA,173,82,2.846,29.6,0
1688,11/6/22,16:56:09,40.74769976,-73.94532085,23329.18,NA,173,82,2.846,30.2,0
1689,11/6/22,16:56:16,40.74769984,-73.94515154,23343.81,NA,173,81,2.65,32.8,0
1690,11/6/22,16:56:18,40.74769992,-73.94513519,23345.69,NA,173,81,2.323,33.2,0
1691,11/6/22,16:56:20,40.74768182,-73.94512346,23347.88,NA,173,82,2.221,33.8,0
1692,11/6/22,16:56:25,40.74765315,-73.94499832,23358.78,NA,173,83,2.314,34.4,0
1693,11/6/22,16:56:30,40.74762122,-73.94486094,23371.22,NA,176,83,2.379,34.6,0
1694,11/6/22,16:56:31,40.74761795,-73.94482247,23374.47,NA,176,82,2.379,35.2,0
1695,11/6/22,16:56:38,40.74752524,-73.94459314,23395.57,NA,179,83,2.547,39.8,0
1696,11/6/22,16:56:39,40.74751594,-73.9445607,23398.43,NA,180,82,2.557,40.6,0
1697,11/6/22,16:56:46,40.74744855,-73.94433355,23418.84,NA,179,81,2.725,45.8,0
1698,11/6/22,16:56:47,40.7474535,-73.94429105,23422.4,NA,180,82,2.771,46.2,0
1699,11/6/22,16:56:54,40.7473991,-73.94400783,23446.56,NA,179,82,2.762,49.8,0
1700,11/6/22,16:56:59,40.74749993,-73.94377733,23467.99,NA,179,82,2.753,49.6,0
1701,11/6/22,16:57:03,40.74756439,-73.94362058,23482.96,NA,179,82,2.874,43.8,0
1702,11/6/22,16:57:09,40.74766103,-73.94344389,23501.37,NA,178,82,2.874,35.8,0
1703,11/6/22,16:57:14,40.7477472,-73.94337013,23512.99,NA,178,81,2.519,34.8,0
1704,11/6/22,16:57:20,40.74781258,-73.94328925,23524.57,NA,177,81,2.286,39.4,0
1705,11/6/22,16:57:21,40.74781593,-73.94325321,23527.64,NA,177,81,2.146,40.4,0
1706,11/6/22,16:57:25,40.74789338,-73.9431507,23538.55,NA,177,81,2.183,43,0
1707,11/6/22,16:57:31,40.74803947,-73.94302933,23558.02,NA,177,81,2.277,40.2,0
1708,11/6/22,16:57:37,40.74817023,-73.94289295,23576.64,NA,176,81,2.473,37.6,0
1709,11/6/22,16:57:43,40.74832119,-73.94268164,23600.61,NA,177,82,2.594,39.8,0
1710,11/6/22,16:57:48,40.74847559,-73.94246078,23625.73,NA,178,82,2.659,43.4,0
1711,11/6/22,16:57:51,40.74856871,-73.94230563,23642.11,NA,178,81,2.93,47,0
1712,11/6/22,16:57:56,40.74873383,-73.94215509,23664.42,NA,177,82,3.004,55.8,0
1713,11/6/22,16:58:01,40.74888093,-73.94198226,23686.27,NA,177,81,3.098,65.4,0
1714,11/6/22,16:58:08,40.74906047,-73.94196759,23703.73,NA,180,83,3.135,73.4,0
1715,11/6/22,16:58:10,40.74909744,-73.94194437,23708.15,NA,178,82,3.144,73.2,0
1716,11/6/22,16:58:18,40.74924865,-73.94178243,23729.76,NA,178,81,3.107,59.2,0
1717,11/6/22,16:58:20,40.74929819,-73.94173994,23736.29,NA,178,82,3.06,57.6,0
1718,11/6/22,16:58:27,40.74941377,-73.94164296,23751.28,NA,176,83,2.995,56.4,0
1719,11/6/22,16:58:28,40.74942408,-73.94163013,23752.82,NA,175,82,2.939,56.6,0
1720,11/6/22,16:58:32,40.74948745,-73.94154875,23755.66,NA,175,83,2.837,56.4,0
1721,11/6/22,16:58:34,40.74951352,-73.9415205,23761.3,NA,175,82,2.809,55.4,0
1722,11/6/22,16:58:35,40.74951695,-73.94151405,23773.98,NA,175,82,2.762,54,0
1723,11/6/22,16:58:37,40.74952793,-73.94149359,23776.13,NA,175,82,2.165,51.6,0
1724,11/6/22,16:58:40,40.74957672,-73.94144925,23782.7,NA,173,81,2.081,50.8,0
1725,11/6/22,16:58:45,40.74964385,-73.94141355,23790.7,NA,173,81,2.109,49.8,0
1726,11/6/22,16:58:50,40.74973111,-73.9413599,23801.61,NA,174,82,2.137,46.6,0
1727,11/6/22,16:58:51,40.74975441,-73.94136535,23804.23,NA,174,82,2.165,46,0
1728,11/6/22,16:58:56,40.74987511,-73.94132369,23817.68,NA,172,82,2.09,42.6,0
1729,11/6/22,16:59:03,40.75000713,-73.94119503,23835.61,NA,172,82,2.071,37,0
1730,11/6/22,16:59:04,40.75002649,-73.9411724,23838.48,NA,173,82,2.071,36.2,0
1731,11/6/22,16:59:11,40.75016454,-73.94099931,23859.81,NA,173,81,2.193,34.8,0
1732,11/6/22,16:59:17,40.75035213,-73.94087325,23881.95,NA,174,82,2.389,36.6,0
1733,11/6/22,16:59:18,40.75038146,-73.94086093,23882.63,NA,175,82,2.361,37.2,0
1734,11/6/22,16:59:20,40.75042228,-73.94081525,23888.08,NA,175,82,2.305,39.6,0
1735,11/6/22,16:59:27,40.7505693,-73.94066538,23908.79,NA,174,83,2.333,49.6,0
1736,11/6/22,16:59:34,40.75068053,-73.94059631,23922.36,NA,175,82,2.342,52.8,0
1737,11/6/22,16:59:35,40.75067298,-73.94059723,23923.08,NA,175,82,2.342,53,0
1738,11/6/22,16:59:36,40.75067005,-73.94060528,23923.39,NA,175,82,2.314,53.2,0
1739,11/6/22,16:59:37,40.75067282,-73.94061928,23924.26,NA,175,82,2.277,53.2,0
1740,11/6/22,16:59:41,40.75069553,-73.94066731,23928.96,NA,174,81,2.249,53.8,0
1741,11/6/22,16:59:45,40.75072554,-73.94069061,23932.39,NA,174,82,2.081,54.4,0
1742,11/6/22,16:59:46,40.7507211,-73.94069798,23933.16,NA,174,82,2.034,54.4,0
1743,11/6/22,16:59:47,40.75070987,-73.94070326,23934.47,NA,174,82,1.997,54.4,0
1744,11/6/22,16:59:49,40.75070467,-73.94072162,23936.36,NA,173,83,1.95,54.2,0
1745,11/6/22,16:59:50,40.75071154,-73.94073377,23937.6,NA,176,83,1.922,54.2,0
1746,11/6/22,16:59:51,40.75072059,-73.94074869,23939.21,NA,173,83,1.913,54,0
1747,11/6/22,16:59:53,40.75072705,-73.94077996,23941.99,NA,174,82,1.903,53.8,0
1748,11/6/22,16:59:55,40.7507164,-73.94080695,23944.49,NA,173,83,1.913,53.6,0
1749,11/6/22,16:59:58,40.75071263,-73.94085154,23948.3,NA,174,83,1.885,53.4,0
1750,11/6/22,17:00:00,40.75071171,-73.94087132,23949.97,NA,174,82,1.875,53.2,0
1751,11/6/22,17:00:03,40.75071163,-73.94089764,23952.29,NA,174,83,1.801,52.8,0
1752,11/6/22,17:00:04,40.75070869,-73.9409103,23953.07,NA,174,83,1.773,52.6,0
1753,11/6/22,17:00:08,40.75072914,-73.94095221,23953.77,NA,174,83,1.745,51.4,0
1754,11/6/22,17:00:14,40.75079855,-73.94110861,23961.23,NA,174,82,1.661,45.2,0
1755,11/6/22,17:00:15,40.75080802,-73.94114742,23963.11,NA,175,83,1.633,43.4,0
1756,11/6/22,17:00:18,40.75088723,-73.94124121,23974.67,NA,176,83,1.829,36.6,0
1757,11/6/22,17:00:20,40.75092344,-73.94132059,23982.67,NA,176,83,1.866,32.4,0
1758,11/6/22,17:00:22,40.75093215,-73.94140122,23989.43,NA,176,83,1.894,28.6,0
1759,11/6/22,17:00:24,40.75095043,-73.941449,23993.9,NA,176,83,1.875,26.2,0
1760,11/6/22,17:00:27,40.75100189,-73.94152695,24002.55,NA,177,83,1.838,24.2,0
1761,11/6/22,17:00:31,40.75106844,-73.94161069,24012.81,NA,176,82,1.913,23.4,0
1762,11/6/22,17:00:34,40.7511013,-73.94166877,24018.95,NA,177,82,1.931,23.8,0
1763,11/6/22,17:00:37,40.75114028,-73.94173952,24026.28,NA,177,83,1.913,24.2,0
1764,11/6/22,17:00:38,40.75115285,-73.94176366,24028.75,NA,177,82,1.913,24.2,0
1765,11/6/22,17:00:42,40.75126148,-73.94191168,24045.89,NA,178,83,1.903,23.6,0
1766,11/6/22,17:00:46,40.75138922,-73.9420996,24067.03,NA,177,83,1.885,23.4,0
1767,11/6/22,17:00:51,40.75148444,-73.94219885,24080.54,NA,176,83,1.913,30.2,0
1768,11/6/22,17:00:55,40.7515043,-73.94226456,24086.63,NA,175,83,1.782,34.4,0
1769,11/6/22,17:00:57,40.75151,-73.94233631,24092.72,NA,174,83,1.596,35.6,0
1770,11/6/22,17:01:03,40.75155426,-73.94246967,24104.48,NA,171,82,1.838,35.6,0
1771,11/6/22,17:01:04,40.75155753,-73.94247646,24104.48,NA,171,82,1.791,35.2,0
1772,11/6/22,17:01:09,40.75156909,-73.94255759,24111.1,NA,171,83,1.446,32.8,0
1773,11/6/22,17:01:13,40.75162148,-73.94265918,24121.33,NA,168,83,1.428,30.4,0
1774,11/6/22,17:01:15,40.75164403,-73.94270863,24126.04,NA,167,83,1.577,29,0
1775,11/6/22,17:01:21,40.75170027,-73.94286211,24140.21,NA,165,84,1.568,25,0
1776,11/6/22,17:01:22,40.7517074,-73.94289806,24143.16,NA,166,84,1.54,24.4,0
1777,11/6/22,17:01:24,40.7517312,-73.9429792,24150.51,NA,164,83,1.474,23.4,0
1778,11/6/22,17:01:27,40.75178426,-73.94311784,24162.81,NA,163,84,1.577,22.2,0
1779,11/6/22,17:01:33,40.75185341,-73.94339729,24186.08,NA,164,84,2.071,19.2,0
1780,11/6/22,17:01:36,40.75188031,-73.94349201,24194.22,NA,167,84,1.922,17.2,0
1781,11/6/22,17:01:39,40.75191711,-73.94358806,24202.98,NA,168,83,1.791,14,0
1782,11/6/22,17:01:46,40.7519876,-73.94370424,24214.73,NA,169,84,1.67,8.8,0
1783,11/6/22,17:01:53,40.75208584,-73.94388277,24229.47,NA,166,84,1.344,7.4,0
1784,11/6/22,17:01:58,40.75216647,-73.94409467,24249.25,NA,166,84,1.568,8.4,0
1785,11/6/22,17:02:01,40.75221735,-73.94418117,24258.45,NA,163,83,1.502,8.4,0
1786,11/6/22,17:02:04,40.75225457,-73.94426214,24262.37,NA,163,83,1.344,8,0
1787,11/6/22,17:02:08,40.75229488,-73.9444265,24276.25,NA,161,83,1.316,8.2,0
1788,11/6/22,17:02:13,40.75233277,-73.94447386,24282.15,NA,160,83,1.241,9.4,0
1789,11/6/22,17:02:16,40.75236009,-73.94451736,24286.88,NA,157,84,1.213,9.8,0
1790,11/6/22,17:02:20,40.75243,-73.94462029,24298.48,NA,155,84,1.68,10.2,0
1791,11/6/22,17:02:26,40.75254424,-73.94480864,24318.81,NA,156,84,1.838,12.4,0
1792,11/6/22,17:02:27,40.75255715,-73.94483571,24321.49,NA,158,84,1.847,13.4,0
1793,11/6/22,17:02:33,40.75266092,-73.94505657,24342.84,NA,157,85,1.558,21.8,0
1794,11/6/22,17:02:34,40.75269043,-73.94510929,24348.3,NA,157,85,1.577,23.2,0
1795,11/6/22,17:02:42,40.75279864,-73.94532924,24370.19,NA,154,85,1.4,27.4,0
1796,11/6/22,17:02:46,40.75281783,-73.9454009,24375.07,NA,151,85,1.316,27.2,0
1797,11/6/22,17:02:48,40.75283535,-73.94542244,24376.77,NA,150,85,1.138,26.6,0
1798,11/6/22,17:02:53,40.75287768,-73.94550878,24383.98,NA,149,86,1.092,25,0
1799,11/6/22,17:02:57,40.75293392,-73.94561472,24394.71,NA,150,85,1.502,24.4,0
1800,11/6/22,17:03:00,40.75295722,-73.94569083,24398.46,NA,149,85,1.334,23.4,0
1801,11/6/22,17:03:04,40.75299494,-73.94583332,24401.37,NA,145,85,1.073,22.6,0
1802,11/6/22,17:03:06,40.75300827,-73.94590608,24407.31,NA,148,85,1.25,22.2,0
1803,11/6/22,17:03:07,40.75302009,-73.94594053,24410.48,NA,148,85,1.25,22,0
1804,11/6/22,17:03:12,40.75310592,-73.94610515,24427.06,NA,147,85,1.4,22.2,0
1805,11/6/22,17:03:14,40.75313408,-73.94615276,24432.13,NA,145,85,1.381,22.6,0
1806,11/6/22,17:03:18,40.75316861,-73.94625845,24441.49,NA,142,85,1.213,23,0
1807,11/6/22,17:03:20,40.75318479,-73.94630807,24446.04,NA,144,85,1.334,23.6,0
1808,11/6/22,17:03:25,40.75322863,-73.94644361,24457.95,NA,142,85,1.344,24.8,0
1809,11/6/22,17:03:30,40.75326467,-73.94653891,24463.72,NA,140,84,1.362,23.2,0
1810,11/6/22,17:03:31,40.75327163,-73.94656523,24466.06,NA,137,84,1.334,22.4,0
1811,11/6/22,17:03:32,40.75328537,-73.94659038,24467.75,NA,141,84,1.241,22,0
1812,11/6/22,17:03:36,40.75332108,-73.94666179,24470.8,NA,141,85,1.306,20.8,0
1813,11/6/22,17:03:39,40.75334438,-73.94675248,24475.9,NA,138,84,1.288,20.8,0
1814,11/6/22,17:03:41,40.75338244,-73.94683647,24483.46,NA,135,84,1.409,21,0
1815,11/6/22,17:03:42,40.75339727,-73.94688802,24488.12,NA,136,84,1.418,21.2,0
1816,11/6/22,17:03:45,40.75348461,-73.94706337,24505.88,NA,136,84,1.53,21.4,0
1817,11/6/22,17:03:47,40.7535401,-73.94718633,24517.81,NA,132,84,1.53,21.4,0
1818,11/6/22,17:03:48,40.75354613,-73.94724115,24522.38,NA,132,84,1.596,21.4,0
1819,11/6/22,17:03:53,40.75358167,-73.94734441,24532.06,NA,135,67,1.148,25,0.5
1820,11/6/22,17:03:55,40.75360187,-73.94736956,24535.04,NA,134,64,1.157,25.6,0.5
1821,11/6/22,17:03:58,40.75362501,-73.94739613,24538.33,NA,133,63,1.148,25.6,0
1822,11/6/22,17:04:03,40.75364521,-73.94747073,24544.8,NA,133,62,0.97,24,0.5
1823,11/6/22,17:04:09,40.75370179,-73.94760727,24553.12,NA,134,62,0.98,23,0.5
1824,11/6/22,17:04:16,40.7537556,-73.94775982,24566.64,NA,133,63,1.148,23,0
1825,11/6/22,17:04:23,40.7538193,-73.9478915,24578.22,NA,133,63,1.26,20.4,0.5
1826,11/6/22,17:04:28,40.75385744,-73.94798353,24586.56,NA,132,66,1.176,19.4,0
1827,11/6/22,17:04:32,40.75390941,-73.94804388,24591.74,NA,132,64,1.185,20,0.5
1828,11/6/22,17:04:37,40.75400261,-73.94816274,24606.09,NA,133,64,1.222,21.6,0.5
1829,11/6/22,17:04:40,40.75403379,-73.94822577,24612.42,NA,133,64,1.25,23.8,0.5
1830,11/6/22,17:04:43,40.75405039,-73.94827765,24615.44,NA,133,62,1.316,25.2,0.5
1831,11/6/22,17:04:48,40.75407193,-73.94834362,24621.08,NA,133,59,1.269,24.8,0.5
1832,11/6/22,17:04:53,40.75412197,-73.94845476,24630.85,NA,131,64,1.353,24,0.5
1833,11/6/22,17:04:58,40.75416187,-73.94854462,24638.55,NA,129,64,1.344,24.4,0.5
1834,11/6/22,17:05:07,40.75421836,-73.94865828,24649.59,NA,128,63,1.269,27.2,0.5
1835,11/6/22,17:05:12,40.75424351,-73.94872366,24653.71,NA,128,63,1.222,27,0
1836,11/6/22,17:05:17,40.7542653,-73.94882533,24657.22,NA,128,63,1.204,27.4,0
1837,11/6/22,17:05:22,40.75428835,-73.9489405,24661.64,NA,128,63,1.185,26.8,0
1838,11/6/22,17:05:28,40.75433336,-73.94908978,24662.13,NA,128,62,1.138,24.6,0.5
1839,11/6/22,17:05:34,40.7543891,-73.94924677,24675.81,NA,127,63,1.12,18.8,0
1840,11/6/22,17:05:37,40.75439715,-73.94931131,24679.59,NA,124,63,1.12,17.4,0
1841,11/6/22,17:05:39,40.75441525,-73.94935523,24683.77,NA,122,63,1.138,16.6,0
1842,11/6/22,17:05:43,40.75442598,-73.94944374,24689.9,NA,122,85,1.166,15.8,0
1843,11/6/22,17:05:48,40.75446144,-73.94958515,24701.48,NA,121,85,1.596,19.6,0
1844,11/6/22,17:05:54,40.75451206,-73.94972621,24713.48,NA,122,86,1.726,24.8,0
1845,11/6/22,17:05:56,40.75451416,-73.94979813,24719.12,NA,125,68,1.54,25.6,0
1846,11/6/22,17:05:59,40.75454802,-73.94988036,24726.6,NA,125,68,1.418,26.4,0
1847,11/6/22,17:06:01,40.75458088,-73.94992956,24731.94,NA,125,63,1.39,26.6,0.5
1848,11/6/22,17:06:03,40.75459211,-73.9499563,24733.78,NA,122,63,1.4,26.6,0.5
1849,11/6/22,17:06:04,40.75459362,-73.94996183,24733.78,NA,126,63,1.372,26.2,0.5
1850,11/6/22,17:06:07,40.75461022,-73.94999988,24737.21,NA,123,59,0.989,25,0
1851,11/6/22,17:06:09,40.75460519,-73.95001958,24737.9,NA,122,59,0.998,24.6,0
1852,11/6/22,17:06:10,40.75460309,-73.95002436,24737.9,NA,126,59,0.961,24.2,0
1853,11/6/22,17:06:15,40.75460544,-73.95005143,24740.41,NA,124,65,1.036,23.4,0
1854,11/6/22,17:06:19,40.75464366,-73.95012192,24747.63,NA,127,63,1.12,22.2,0.5
1855,11/6/22,17:06:20,40.75465581,-73.95014556,24750.01,NA,123,63,1.138,21.6,0.5
1856,11/6/22,17:06:22,40.75467551,-73.95017942,24752.9,NA,123,63,1.241,20,0
1857,11/6/22,17:06:27,40.75470342,-73.95024857,24756.38,NA,125,63,1.204,17.4,0.5
1858,11/6/22,17:06:33,40.75475656,-73.95035218,24757.82,NA,127,63,1.148,16.4,0.5
1859,11/6/22,17:06:40,40.75487257,-73.95051068,24768.29,NA,129,63,1.222,13.2,0.5
1860,11/6/22,17:06:45,40.75490031,-73.95057337,24772.47,NA,131,63,1.157,11.2,0.5
1861,11/6/22,17:06:49,40.7549242,-73.95062501,24775.61,NA,132,63,1.073,10.4,0
1862,11/6/22,17:06:50,40.754932,-73.95063506,24776.63,NA,130,63,1.073,10.4,0
1863,11/6/22,17:06:51,40.75493929,-73.95063791,24776.77,NA,131,63,1.185,10,0
1864,11/6/22,17:06:54,40.75495949,-73.95070296,24779.39,NA,130,63,1.204,9.8,0
1865,11/6/22,17:07:00,40.75504733,-73.9509612,24802.83,NA,128,62,1.204,11.6,0.5
1866,11/6/22,17:07:04,40.7551102,-73.9510529,24812,NA,127,80,1.204,14.4,0.5
1867,11/6/22,17:07:07,40.75511682,-73.95111593,24817.28,NA,128,82,1.614,17,0.5
1868,11/6/22,17:07:09,40.75514046,-73.95115131,24821.02,NA,128,83,1.717,18,0
1869,11/6/22,17:07:11,40.75516334,-73.95119414,24825.42,NA,128,83,1.764,18.6,0
1870,11/6/22,17:07:12,40.75517935,-73.95122088,24828.29,NA,131,83,1.773,18.8,0
1871,11/6/22,17:07:13,40.75519494,-73.95124627,24831.02,NA,132,83,1.885,19,0
1872,11/6/22,17:07:14,40.75520567,-73.95126798,24833.1,NA,136,83,1.885,19,0
1873,11/6/22,17:07:15,40.75521589,-73.95128969,24835.23,NA,136,83,1.885,19,0
1874,11/6/22,17:07:17,40.75523165,-73.9513249,24838.66,NA,139,84,1.764,18.6,0
1875,11/6/22,17:07:18,40.7552464,-73.95134778,24841.07,NA,140,84,1.726,18.6,0
1876,11/6/22,17:07:19,40.75526417,-73.95137493,24843.96,NA,141,84,1.708,18.4,0
1877,11/6/22,17:07:22,40.75528504,-73.95143612,24847.47,NA,143,85,1.754,18.4,0
1878,11/6/22,17:07:25,40.75531455,-73.95149287,24852.96,NA,146,85,1.698,18.6,0
1879,11/6/22,17:07:29,40.75535093,-73.95162589,24860.73,NA,148,84,1.605,19.6,0
1880,11/6/22,17:07:33,40.75542024,-73.95176863,24874.34,NA,147,85,1.577,22,0
1881,11/6/22,17:07:38,40.75545897,-73.95184499,24874.93,NA,147,84,1.232,25.6,0
1882,11/6/22,17:07:44,40.75550448,-73.95189302,24879.79,NA,146,84,1.418,24.8,0
1883,11/6/22,17:07:52,40.75555486,-73.952019,24886.79,NA,144,84,1.353,21,0
1884,11/6/22,17:07:56,40.75559241,-73.95213895,24897.18,NA,141,83,1.362,20.6,0
1885,11/6/22,17:08:00,40.75565326,-73.95225026,24905.22,NA,140,84,1.381,20.4,0
1886,11/6/22,17:08:04,40.75571311,-73.95239476,24916.2,NA,140,84,1.316,19.8,0
1887,11/6/22,17:08:09,40.75575787,-73.95257338,24929.5,NA,138,84,1.194,20,0
