"","date","time","position_lat","position_long","distance","speed","heart_rate","cadence","enhanced_speed","enhanced_altitude","fractional_cadence"
"1528","2022-11-06","16:43:17",40.7350971456617,-73.9526567794383,21028.88,NA,176,83,3.004,11,0
"1529","2022-11-06","16:43:24",40.7352893427014,-73.9527052268386,21050.58,NA,177,84,3.032,9.39999999999998,0
"1530","2022-11-06","16:43:25",40.7353183440864,-73.9527165424079,21053.94,NA,178,84,3.032,9.19999999999999,0
"1531","2022-11-06","16:43:31",40.7354961242527,-73.9527571946383,21073.97,NA,178,84,3.06,8.60000000000002,0
"1532","2022-11-06","16:43:33",40.7355510257185,-73.9527707733214,21080.17,NA,178,84,3.07,8.39999999999998,0
"1533","2022-11-06","16:43:40",40.7357415463775,-73.9527914766222,21101.36,NA,178,83,3.098,7.60000000000002,0
"1534","2022-11-06","16:43:41",40.7357764150947,-73.9527955837548,21105.24,NA,178,83,3.107,7.60000000000002,0
"1535","2022-11-06","16:43:49",40.7359709590673,-73.9528184663504,21126.88,NA,177,83,3.144,6.80000000000001,0
"1536","2022-11-06","16:43:50",40.7359891477972,-73.9528238307685,21128.94,NA,177,83,3.144,6.80000000000001,0
"1537","2022-11-06","16:43:56",40.736110182479,-73.9528364036232,21142.38,NA,178,83,3.07,7.19999999999999,0
"1538","2022-11-06","16:44:03",40.7362921535969,-73.9528688415885,21162.82,NA,176,84,3.014,7.60000000000002,0
"1539","2022-11-06","16:44:04",40.7363103423268,-73.9528666622937,21164.84,NA,175,84,3.014,7.80000000000001,0
"1540","2022-11-06","16:44:11",40.7364910561591,-73.9528822526336,21184.98,NA,174,83,2.939,8.60000000000002,0
"1541","2022-11-06","16:44:13",40.7365509029478,-73.9528962504119,21191.72,NA,173,83,2.93,8.80000000000001,0
"1542","2022-11-06","16:44:20",40.7367190439254,-73.9529413450509,21210.79,NA,172,84,2.976,8.80000000000001,0
"1543","2022-11-06","16:44:27",40.7369195390493,-73.952967831865,21233.19,NA,171,84,2.976,8.39999999999998,0
"1544","2022-11-06","16:44:30",40.7369930483401,-73.9529656525701,21241.28,NA,172,85,3.004,7.60000000000002,0
"1545","2022-11-06","16:44:34",40.7370888534933,-73.9529830031097,21252.02,NA,176,84,3.014,6,0
"1546","2022-11-06","16:44:38",40.7372050266713,-73.9530034549534,21265.03,NA,179,85,3.014,5.80000000000001,0
"1547","2022-11-06","16:44:46",40.7374016661197,-73.9530357252806,21287.05,NA,180,83,2.995,7.19999999999999,0
"1548","2022-11-06","16:44:47",40.7374256383628,-73.9530388265848,21289.73,NA,179,83,2.995,7.39999999999998,0
"1549","2022-11-06","16:44:54",40.7376092858613,-73.9530715160072,21310.3,NA,181,85,2.986,8.80000000000001,0
"1550","2022-11-06","16:44:57",40.7376787718385,-73.9530783891678,21318,NA,182,84,2.986,9.60000000000002,0
"1551","2022-11-06","16:45:05",40.7378749083728,-73.9530902914703,21339.79,NA,182,84,2.958,10.6,0
"1552","2022-11-06","16:45:13",40.7380598969758,-73.9530661515892,21360.47,NA,182,83,2.902,12.4,0
"1553","2022-11-06","16:45:20",40.7382380124182,-73.9530269242823,21380.52,NA,181,84,2.874,12,0
"1554","2022-11-06","16:45:26",40.7383943349123,-73.9529880322516,21398.19,NA,182,84,2.874,12.6,0
"1555","2022-11-06","16:45:33",40.7385718636215,-73.9529343042523,21418.45,NA,183,84,2.874,14.4,0
"1556","2022-11-06","16:45:35",40.7386265974492,-73.9529210608453,21424.63,NA,183,84,2.874,14.8,0
"1557","2022-11-06","16:45:42",40.7388089876622,-73.9528553467244,21445.62,NA,182,84,2.883,15.6,0
"1558","2022-11-06","16:45:46",40.7389137614518,-73.9528281893581,21457.5,NA,181,84,2.883,16,0
"1559","2022-11-06","16:45:53",40.7391021866351,-73.9527483936399,21479.51,NA,183,84,2.893,17,0
"1560","2022-11-06","16:46:00",40.7392989937216,-73.9526892174035,21501.94,NA,184,84,2.921,17,0
"1561","2022-11-06","16:46:03",40.7393665518612,-73.9526659995317,21509.69,NA,185,84,2.93,16.6,0
"1562","2022-11-06","16:46:10",40.7395613472909,-73.9526035543531,21531.96,NA,184,84,2.939,15.8,0
"1563","2022-11-06","16:46:13",40.7396294083446,-73.9525692723691,21540.03,NA,183,83,2.939,15,0
"1564","2022-11-06","16:46:19",40.7397831324488,-73.9525078330189,21557.89,NA,182,84,2.93,12.4,0
"1565","2022-11-06","16:46:26",40.7399721443653,-73.9524535182863,21579.39,NA,183,84,2.93,10.6,0
"1566","2022-11-06","16:46:27",40.7399998046458,-73.9524438790977,21582.57,NA,183,84,2.939,10.4,0
"1567","2022-11-06","16:46:34",40.7401993777603,-73.9523914922029,21605.17,NA,184,83,2.967,10.6,0
"1568","2022-11-06","16:46:41",40.7403866294771,-73.9523384347558,21626.43,NA,183,83,2.995,10.6,0
"1569","2022-11-06","16:46:43",40.7404398545623,-73.9523214194924,21632.5,NA,184,83,2.995,10.4,0
"1570","2022-11-06","16:46:50",40.740632051602,-73.952254448086,21654.57,NA,184,83,3.004,10.4,0
"1571","2022-11-06","16:46:51",40.7406613044441,-73.9522483292967,21657.86,NA,183,83,3.014,10.4,0
"1572","2022-11-06","16:46:58",40.7408538367599,-73.9521994628012,21679.61,NA,182,83,3.032,11.6,0
"1573","2022-11-06","16:46:59",40.7408793177456,-73.9521919190884,21682.51,NA,182,83,3.042,11.8,0
"1574","2022-11-06","16:47:06",40.7410735264421,-73.952130144462,21704.67,NA,181,82,3.051,13.4,0
"1575","2022-11-06","16:47:08",40.7411279249936,-73.9521112013608,21710.92,NA,179,82,3.06,14,0
"1576","2022-11-06","16:47:15",40.7413199543953,-73.9520439784974,21732.93,NA,178,83,3.079,15.4,0
"1577","2022-11-06","16:47:16",40.7413488719612,-73.9520332496613,21736.26,NA,177,83,3.079,15.6,0
"1578","2022-11-06","16:47:22",40.741522712633,-73.9519820362329,21756.04,NA,174,82,3.098,16.2,0
"1579","2022-11-06","16:47:24",40.7415797933936,-73.9519707206637,21762.44,NA,174,83,3.098,16.4,0
"1580","2022-11-06","16:47:31",40.7417761813849,-73.9519034139812,21784.95,NA,174,83,3.116,15.8,0
"1581","2022-11-06","16:47:33",40.74183200486,-73.9518864825368,21791.29,NA,173,83,3.126,15.8,0
"1582","2022-11-06","16:47:39",40.7419803645462,-73.9518188405782,21808.68,NA,170,81,3.135,16,0
"1583","2022-11-06","16:47:40",40.7420085277408,-73.9518093690276,21811.92,NA,170,81,3.135,15.8,0
"1584","2022-11-06","16:47:47",40.7421836256981,-73.9517397992313,21832.22,NA,171,82,3.107,15.2,0
"1585","2022-11-06","16:47:48",40.7422081846744,-73.9517288189381,21835.1,NA,172,81,3.107,15,0
"1586","2022-11-06","16:47:55",40.7423925027251,-73.9516615960747,21856.38,NA,174,81,3.088,13.8,0
"1587","2022-11-06","16:47:57",40.7424474880099,-73.9516436588019,21862.66,NA,174,81,3.088,13.2,0
"1588","2022-11-06","16:48:04",40.7426441274583,-73.9515820518136,21885.13,NA,174,81,3.088,13.2,0
"1589","2022-11-06","16:48:07",40.7427113503218,-73.9515584986657,21892.84,NA,175,81,3.098,13.6,0
"1590","2022-11-06","16:48:13",40.7428950816393,-73.9515289943665,21913.43,NA,176,82,3.032,13.4,0
"1591","2022-11-06","16:48:14",40.7429244183004,-73.9515261445194,21916.7,NA,176,82,3.07,13,0
"1592","2022-11-06","16:48:19",40.743060791865,-73.9515008311719,21931.99,NA,179,82,3.219,12,0
"1593","2022-11-06","16:48:22",40.7431489694864,-73.9514850731939,21941.87,NA,180,81,3.228,11.8,0
"1594","2022-11-06","16:48:28",40.7433292642236,-73.9514609333128,21962.05,NA,180,81,3.247,11.4,0
"1595","2022-11-06","16:48:35",40.7435052003711,-73.9514274895191,21981.81,NA,182,81,3.182,11.2,0
"1596","2022-11-06","16:48:42",40.7436752691865,-73.9514260645956,22001.02,NA,181,81,3.107,11,0
"1597","2022-11-06","16:48:44",40.7437015883625,-73.9514649566263,22005.56,NA,182,80,3.098,11.6,0
"1598","2022-11-06","16:48:46",40.7437204476446,-73.9515272341669,22011.22,NA,182,82,3.079,12.2,0
"1599","2022-11-06","16:48:51",40.74373469688,-73.9517174195498,22027.28,NA,181,82,3.06,12.8,0
"1600","2022-11-06","16:48:52",40.7437326014042,-73.9517454989254,22029.66,NA,183,82,3.06,12.8,0
"1601","2022-11-06","16:48:54",40.7437323499471,-73.9518099557608,22035.04,NA,181,82,3.051,13,0
"1602","2022-11-06","16:49:01",40.7437476888299,-73.9520461577922,22054.7,NA,179,81,3.023,13,0
"1603","2022-11-06","16:49:08",40.7437847368419,-73.9522917475551,22075.81,NA,179,81,2.976,14,0
"1604","2022-11-06","16:49:13",40.743808709085,-73.9524601399899,22090.3,NA,177,81,2.958,15,0
"1605","2022-11-06","16:49:20",40.7438846491277,-73.9526778180152,22110.57,NA,178,82,2.93,15,0
"1606","2022-11-06","16:49:25",40.7439293246716,-73.9528327994049,22124.39,NA,183,82,2.921,13.2,0
"1607","2022-11-06","16:49:26",40.7439325936139,-73.9528680033982,22127.38,NA,181,83,2.921,13,0
"1608","2022-11-06","16:49:33",40.7439755927771,-73.9531073067337,22148.2,NA,181,81,2.911,13.4,0
"1609","2022-11-06","16:49:39",40.7439890038222,-73.9533243142068,22166.68,NA,183,81,2.911,13.8,0
"1610","2022-11-06","16:49:40",40.7439855672419,-73.9533588476479,22169.63,NA,183,81,2.911,14,0
"1611","2022-11-06","16:49:41",40.7439915183932,-73.9533915370703,22172.46,NA,183,81,2.921,14.2,0
"1612","2022-11-06","16:49:44",40.7440247107297,-73.9534974005073,22182.16,NA,182,81,2.921,15.2,0
"1613","2022-11-06","16:49:50",40.7441441528499,-73.9536460954696,22200.91,NA,181,82,2.93,15.8,0
"1614","2022-11-06","16:49:55",40.7443034928292,-73.9536377973855,22218.85,NA,179,81,2.948,14.2,0
"1615","2022-11-06","16:50:02",40.7445005513728,-73.9535582531244,22241.82,NA,177,81,2.846,12.6,0
"1616","2022-11-06","16:50:08",40.7446529343724,-73.9534745179117,22260.2,NA,177,80,2.762,12.4,0
"1617","2022-11-06","16:50:14",40.7448413595557,-73.9534274954349,22281.5,NA,178,82,2.743,12,0
"1618","2022-11-06","16:50:15",40.7448670919985,-73.9534188620746,22284.43,NA,178,82,2.753,12,0
"1619","2022-11-06","16:50:22",40.7450607139617,-73.9533580932766,22306.61,NA,179,82,2.818,11.2,0
"1620","2022-11-06","16:50:28",40.7452441938221,-73.9533050358295,22327.44,NA,180,82,2.921,12.2,0
"1621","2022-11-06","16:50:32",40.745346788317,-73.9532802253962,22338.99,NA,180,82,2.967,13.2,0
"1622","2022-11-06","16:50:39",40.7455401588231,-73.9532071352005,22361.26,NA,179,82,2.939,15.2,0
"1623","2022-11-06","16:50:42",40.7456129975617,-73.9531902037561,22369.46,NA,179,81,2.948,16,0
"1624","2022-11-06","16:50:50",40.7458124030381,-73.9531182870269,22392.41,NA,178,82,2.939,16,0
"1625","2022-11-06","16:50:51",40.745838470757,-73.953108144924,22395.43,NA,178,82,2.948,16,0
"1626","2022-11-06","16:50:58",40.7460338529199,-73.9530326239765,22418.04,NA,178,82,2.976,17.4,0
"1627","2022-11-06","16:51:01",40.7461258023977,-73.9530063886195,22428.48,NA,178,82,3.004,18.2,0
"1628","2022-11-06","16:51:08",40.7462828792632,-73.952952073887,22446.74,NA,179,83,3.014,18.2,0
"1629","2022-11-06","16:51:15",40.7464630063623,-73.9529286883771,22466.81,NA,178,82,3.004,14.6,0
"1630","2022-11-06","16:51:17",40.7465035747737,-73.9529110025615,22471.54,NA,179,82,2.995,13.6,0
"1631","2022-11-06","16:51:25",40.7466733083129,-73.9528744574636,22490.67,NA,179,80,2.93,11.2,0
"1632","2022-11-06","16:51:32",40.7468192372471,-73.9527773112059,22508.54,NA,179,80,2.659,11.2,0
"1633","2022-11-06","16:51:40",40.7470150385052,-73.952714111656,22530.93,NA,177,81,2.687,13.6,0
"1634","2022-11-06","16:51:46",40.7471576146781,-73.9526675920933,22547.47,NA,174,82,2.743,11.6,0.5
"1635","2022-11-06","16:51:47",40.7471851073205,-73.9526589587331,22550.61,NA,177,82,2.743,11.2,0.5
"1636","2022-11-06","16:51:49",40.7472435291857,-73.9526452124119,22557.13,NA,177,82,2.771,10.8,0
"1637","2022-11-06","16:51:56",40.7474412582815,-73.9525760617107,22579.27,NA,179,83,2.734,15,0
"1638","2022-11-06","16:52:01",40.7475672382861,-73.9525499939919,22593.39,NA,178,83,2.734,18,0
"1639","2022-11-06","16:52:08",40.7477662246674,-73.9525043126196,22615.83,NA,179,83,2.827,13.4,0
"1640","2022-11-06","16:52:09",40.747794136405,-73.9524972718209,22618.99,NA,179,83,2.837,13,0
"1641","2022-11-06","16:52:16",40.7479705754668,-73.9524489920586,22639.03,NA,179,83,2.911,11.6,0
"1642","2022-11-06","16:52:19",40.7480440009385,-73.9524093456566,22647.83,NA,179,84,2.921,11.2,0
"1643","2022-11-06","16:52:26",40.7482324261218,-73.9523372612894,22669.65,NA,178,83,2.939,10.6,0
"1644","2022-11-06","16:52:27",40.7482584938407,-73.9523246046156,22672.73,NA,178,83,2.948,10.8,0
"1645","2022-11-06","16:52:33",40.7484304904938,-73.9522447250783,22693.07,NA,176,82,2.986,11.6,0
"1646","2022-11-06","16:52:34",40.7484620064497,-73.9522293023765,22696.8,NA,177,82,3.004,11.8,0
"1647","2022-11-06","16:52:41",40.7486156467348,-73.9520752429962,22718.16,NA,177,83,3.079,12.8,0
"1648","2022-11-06","16:52:43",40.7486558798701,-73.9520258735865,22724.27,NA,177,82,3.098,12.8,0
"1649","2022-11-06","16:52:47",40.7487525232136,-73.9519578125328,22736.48,NA,177,83,3.107,12.2,0
"1650","2022-11-06","16:52:54",40.7488954346627,-73.951802328229,22756.99,NA,179,83,3.126,11.6,0
"1651","2022-11-06","16:53:01",40.7489822711796,-73.9515838958323,22778.34,NA,179,83,3.126,10.2,0
"1652","2022-11-06","16:53:07",40.7489691954106,-73.951355824247,22797.61,NA,179,84,3.135,11.2,0
"1653","2022-11-06","16:53:14",40.7489256095141,-73.9511087257415,22818.96,NA,180,84,3.144,12.2,0
"1654","2022-11-06","16:53:18",40.7488992903382,-73.9509668201208,22831.31,NA,180,83,3.135,11.6,0
"1655","2022-11-06","16:53:25",40.7488488312811,-73.9507276006043,22852.28,NA,180,83,3.126,11.8,0
"1656","2022-11-06","16:53:27",40.7488254457712,-73.9506690949202,22857.84,NA,180,83,3.126,11.8,0
"1657","2022-11-06","16:53:34",40.7487733941525,-73.9504364971071,22878.33,NA,180,82,3.107,11.4,0
"1658","2022-11-06","16:53:37",40.7487519364804,-73.9503284543753,22887.78,NA,180,82,3.098,11.2,0
"1659","2022-11-06","16:53:44",40.7487095240504,-73.9500916656107,22908.33,NA,179,82,3.098,11.8,0
"1660","2022-11-06","16:53:45",40.7486961968243,-73.9500588085502,22911.44,NA,179,83,3.098,11.8,0
"1661","2022-11-06","16:53:52",40.748660909012,-73.9498201757669,22931.95,NA,178,82,3.098,12,0
"1662","2022-11-06","16:53:54",40.7486471626908,-73.9497526176274,22937.85,NA,179,82,3.088,12.2,0
"1663","2022-11-06","16:54:01",40.7486008945853,-73.9495172537863,22958.37,NA,181,83,3.079,11.6,0
"1664","2022-11-06","16:54:03",40.7485796045512,-73.9494574069977,22963.94,NA,181,83,3.07,11.6,0
"1665","2022-11-06","16:54:10",40.7484696339816,-73.9492549002171,22984.38,NA,180,83,3.06,11.8,0
"1666","2022-11-06","16:54:16",40.7484173309058,-73.9490843284875,22999.75,NA,181,83,3.06,15.2,0
"1667","2022-11-06","16:54:21",40.7483640220016,-73.9489617850631,23011.78,NA,181,83,3.032,22.2,0
"1668","2022-11-06","16:54:28",40.7483159098774,-73.9487286005169,23032.28,NA,180,83,2.93,28.2,0
"1669","2022-11-06","16:54:34",40.7483222801238,-73.9484654925764,23053.68,NA,181,84,2.976,27.8,0
"1670","2022-11-06","16:54:35",40.7483190111816,-73.9484234154224,23057.21,NA,182,84,2.986,26.8,0
"1671","2022-11-06","16:54:38",40.7483164127916,-73.9483083318919,23066.78,NA,179,83,3.014,23.6,0
"1672","2022-11-06","16:54:43",40.7482914347202,-73.9481373410672,23081.52,NA,181,84,3.023,20.2,0
"1673","2022-11-06","16:54:50",40.74825941585,-73.9478935115039,23102.42,NA,182,83,3.023,19.4,0
"1674","2022-11-06","16:54:54",40.7482447475195,-73.9477485045791,23114.76,NA,181,84,3.014,19.8,0
"1675","2022-11-06","16:54:59",40.7482007425278,-73.9475967921317,23128.48,NA,180,83,2.976,20.2,0
"1676","2022-11-06","16:55:06",40.7481537200511,-73.9473643619567,23148.75,NA,180,83,2.921,20.4,0
"1677","2022-11-06","16:55:09",40.7481317594647,-73.9472592528909,23157.95,NA,180,83,2.921,20,0
"1678","2022-11-06","16:55:16",40.748079456389,-73.9470289181918,23178.27,NA,180,83,2.93,18.4,0
"1679","2022-11-06","16:55:19",40.7480592560023,-73.9469268266112,23187.17,NA,179,83,2.939,18,0
"1680","2022-11-06","16:55:26",40.7480072882026,-73.9466942287982,23207.63,NA,179,83,2.939,18,0
"1681","2022-11-06","16:55:29",40.7479773648083,-73.9466037880629,23215.97,NA,180,82,2.939,18,0
"1682","2022-11-06","16:55:37",40.7478854153305,-73.9463721122593,23237.53,NA,180,82,2.921,17.4,0
"1683","2022-11-06","16:55:45",40.7478203717619,-73.9461379218847,23258.54,NA,178,82,2.902,21,0
"1684","2022-11-06","16:55:52",40.747765218839,-73.9459287934005,23277.24,NA,177,82,2.883,24.8,0
"1685","2022-11-06","16:55:59",40.7477480359375,-73.9456858858466,23297.63,NA,176,82,2.855,27.6,0
"1686","2022-11-06","16:56:01",40.7477454375476,-73.9456055872142,23304.33,NA,174,82,2.846,28.2,0
"1687","2022-11-06","16:56:08",40.7476869318634,-73.9453684631735,23325.48,NA,173,82,2.846,29.6,0
"1688","2022-11-06","16:56:09",40.7476997561753,-73.9453208539635,23329.18,NA,173,82,2.846,30.2,0
"1689","2022-11-06","16:56:16",40.7476998399943,-73.9451515395194,23343.81,NA,173,81,2.65,32.8,0
"1690","2022-11-06","16:56:18",40.7476999238133,-73.9451351948082,23345.69,NA,173,81,2.323,33.2,0
"1691","2022-11-06","16:56:20",40.7476818189025,-73.9451234601438,23347.88,NA,173,82,2.221,33.8,0
"1692","2022-11-06","16:56:25",40.7476531527936,-73.9449983183295,23358.78,NA,173,83,2.314,34.4,0
"1693","2022-11-06","16:56:30",40.7476212177426,-73.9448609389365,23371.22,NA,176,83,2.379,34.6,0
"1694","2022-11-06","16:56:31",40.7476179488003,-73.9448224660009,23374.47,NA,176,82,2.379,35.2,0
"1695","2022-11-06","16:56:38",40.7475252449512,-73.9445931371301,23395.57,NA,179,83,2.547,39.8,0
"1696","2022-11-06","16:56:39",40.7475159410387,-73.9445606991649,23398.43,NA,180,82,2.557,40.6,0
"1697","2022-11-06","16:56:46",40.7474485505372,-73.9443335495889,23418.84,NA,179,81,2.725,45.8,0
"1698","2022-11-06","16:56:47",40.7474534958601,-73.9442910533398,23422.4,NA,180,82,2.771,46.2,0
"1699","2022-11-06","16:56:54",40.7473990973085,-73.9440078288317,23446.56,NA,179,82,2.762,49.8,0
"1700","2022-11-06","16:56:59",40.7474999316037,-73.9437773264945,23467.99,NA,179,82,2.753,49.6,0
"1701","2022-11-06","16:57:03",40.7475643884391,-73.9436205849051,23482.96,NA,179,82,2.874,43.8,0
"1702","2022-11-06","16:57:09",40.7476610317826,-73.9434438943863,23501.37,NA,178,82,2.874,35.8,0
"1703","2022-11-06","16:57:14",40.7477471977472,-73.9433701336384,23512.99,NA,178,81,2.519,34.8,0
"1704","2022-11-06","16:57:20",40.747812576592,-73.9432892482728,23524.57,NA,177,81,2.286,39.4,0
"1705","2022-11-06","16:57:21",40.7478159293532,-73.9432532060891,23527.64,NA,177,81,2.146,40.4,0
"1706","2022-11-06","16:57:25",40.7478933781385,-73.9431506954134,23538.55,NA,177,81,2.183,43,0
"1707","2022-11-06","16:57:31",40.7480394747108,-73.9430293254554,23558.02,NA,177,81,2.277,40.2,0
"1708","2022-11-06","16:57:37",40.7481702324003,-73.9428929518908,23576.64,NA,176,81,2.473,37.6,0
"1709","2022-11-06","16:57:43",40.7483211904764,-73.9426816441119,23600.61,NA,177,82,2.594,39.8,0
"1710","2022-11-06","16:57:48",40.7484755851328,-73.9424607809633,23625.73,NA,178,82,2.659,43.4,0
"1711","2022-11-06","16:57:51",40.7485687080771,-73.9423056319356,23642.11,NA,178,81,2.93,47,0
"1712","2022-11-06","16:57:56",40.7487338315696,-73.9421550929546,23664.42,NA,177,82,3.004,55.8,0
"1713","2022-11-06","16:58:01",40.7488809339702,-73.9419822581112,23686.27,NA,177,81,3.098,65.4,0
"1714","2022-11-06","16:58:08",40.7490604743361,-73.9419675897807,23703.73,NA,180,83,3.135,73.4,0
"1715","2022-11-06","16:58:10",40.7490974385291,-73.9419443719089,23708.15,NA,178,82,3.144,73.2,0
"1716","2022-11-06","16:58:18",40.7492486480623,-73.9417824335396,23729.76,NA,178,81,3.107,59.2,0
"1717","2022-11-06","16:58:20",40.7492981851101,-73.9417399372905,23736.29,NA,178,82,3.06,57.6,0
"1718","2022-11-06","16:58:27",40.7494137715548,-73.9416429586709,23751.28,NA,176,83,2.995,56.4,0
"1719","2022-11-06","16:58:28",40.7494240812957,-73.941630134359,23752.82,NA,175,82,2.939,56.6,0
"1720","2022-11-06","16:58:32",40.7494874484837,-73.9415487460792,23755.66,NA,175,83,2.837,56.4,0
"1721","2022-11-06","16:58:34",40.7495135162026,-73.9415204990655,23761.3,NA,175,82,2.809,55.4,0
"1722","2022-11-06","16:58:35",40.7495169527829,-73.9415140450001,23773.98,NA,175,82,2.762,54,0
"1723","2022-11-06","16:58:37",40.749527933076,-73.9414935931563,23776.13,NA,175,82,2.165,51.6,0
"1724","2022-11-06","16:58:40",40.7495767157525,-73.9414492528886,23782.7,NA,173,81,2.081,50.8,0
"1725","2022-11-06","16:58:45",40.7496438547969,-73.941413545981,23790.7,NA,173,81,2.109,49.8,0
"1726","2022-11-06","16:58:50",40.7497311104089,-73.9413599018008,23801.61,NA,174,82,2.137,46.6,0
"1727","2022-11-06","16:58:51",40.7497544120997,-73.9413653500378,23804.23,NA,174,82,2.165,46,0
"1728","2022-11-06","16:58:56",40.7498751115054,-73.9413236919791,23817.68,NA,172,82,2.09,42.6,0
"1729","2022-11-06","16:59:03",40.7500071264803,-73.9411950297654,23835.61,NA,172,82,2.071,37,0
"1730","2022-11-06","16:59:04",40.7500264886767,-73.9411723986268,23838.48,NA,173,82,2.071,36.2,0
"1731","2022-11-06","16:59:11",40.7501645386219,-73.9409993123263,23859.81,NA,173,81,2.193,34.8,0
"1732","2022-11-06","16:59:17",40.7503521256149,-73.9408732485026,23881.95,NA,174,82,2.389,36.6,0
"1733","2022-11-06","16:59:18",40.750381462276,-73.9408609271049,23882.63,NA,175,82,2.361,37.2,0
"1734","2022-11-06","16:59:20",40.7504222821444,-73.9408152457327,23888.08,NA,175,82,2.305,39.6,0
"1735","2022-11-06","16:59:27",40.7505693007261,-73.940665377304,23908.79,NA,174,83,2.333,49.6,0
"1736","2022-11-06","16:59:34",40.7506805285811,-73.9405963104218,23922.36,NA,175,82,2.342,52.8,0
"1737","2022-11-06","16:59:35",40.7506729848683,-73.9405972324312,23923.08,NA,175,82,2.342,53,0
"1738","2022-11-06","16:59:36",40.7506700512022,-73.9406052790582,23923.39,NA,175,82,2.314,53.2,0
"1739","2022-11-06","16:59:37",40.7506728172302,-73.9406192768365,23924.26,NA,175,82,2.277,53.2,0
"1740","2022-11-06","16:59:41",40.7506955321878,-73.9406673051417,23928.96,NA,174,81,2.249,53.8,0
"1741","2022-11-06","16:59:45",40.7507255394012,-73.9406906068325,23932.39,NA,174,82,2.081,54.4,0
"1742","2022-11-06","16:59:46",40.7507210969925,-73.9406979829073,23933.16,NA,174,82,2.034,54.4,0
"1743","2022-11-06","16:59:47",40.7507098652422,-73.9407032635063,23934.47,NA,174,82,1.997,54.4,0
"1744","2022-11-06","16:59:49",40.7507046684623,-73.9407216198742,23936.36,NA,173,83,1.95,54.2,0
"1745","2022-11-06","16:59:50",40.7507115416229,-73.9407337736338,23937.6,NA,176,83,1.922,54.2,0
"1746","2022-11-06","16:59:51",40.7507205940783,-73.9407486934215,23939.21,NA,173,83,1.913,54,0
"1747","2022-11-06","16:59:53",40.7507270481437,-73.9407799579203,23941.99,NA,174,82,1.903,53.8,0
"1748","2022-11-06","16:59:55",40.7507164031267,-73.9408069476485,23944.49,NA,173,83,1.913,53.6,0
"1749","2022-11-06","16:59:58",40.7507126312703,-73.9408515393734,23948.3,NA,174,83,1.885,53.4,0
"1750","2022-11-06","17:00:00",40.7507117092609,-73.9408713206649,23949.97,NA,174,82,1.875,53.2,0
"1751","2022-11-06","17:00:03",40.7507116254419,-73.9408976398408,23952.29,NA,174,83,1.801,52.8,0
"1752","2022-11-06","17:00:04",40.7507086917758,-73.9409102965146,23953.07,NA,174,83,1.773,52.6,0
"1753","2022-11-06","17:00:08",40.7507291436195,-73.9409522060305,23953.77,NA,174,83,1.745,51.4,0
"1754","2022-11-06","17:00:14",40.7507985457778,-73.9411086123437,23961.23,NA,174,82,1.661,45.2,0
"1755","2022-11-06","17:00:15",40.7508080173284,-73.9411474205554,23963.11,NA,175,83,1.633,43.4,0
"1756","2022-11-06","17:00:18",40.7508872263134,-73.9412412140518,23974.67,NA,176,83,1.829,36.6,0
"1757","2022-11-06","17:00:20",40.7509234361351,-73.9413205906749,23982.67,NA,176,83,1.866,32.4,0
"1758","2022-11-06","17:00:22",40.7509321533144,-73.9414012245834,23989.43,NA,176,83,1.894,28.6,0
"1759","2022-11-06","17:00:24",40.7509504258633,-73.9414490014315,23993.9,NA,176,83,1.875,26.2,0
"1760","2022-11-06","17:00:27",40.7510018907487,-73.941526953131,24002.55,NA,177,83,1.838,24.2,0
"1761","2022-11-06","17:00:31",40.7510684430599,-73.9416106883436,24012.81,NA,176,82,1.913,23.4,0
"1762","2022-11-06","17:00:34",40.7511013001204,-73.9416687749326,24018.95,NA,177,82,1.931,23.8,0
"1763","2022-11-06","17:00:37",40.7511402759701,-73.9417395181954,24026.28,NA,177,83,1.913,24.2,0
"1764","2022-11-06","17:00:38",40.7511528488249,-73.9417636580765,24028.75,NA,177,82,1.913,24.2,0
"1765","2022-11-06","17:00:42",40.75126147829,-73.9419116824865,24045.89,NA,178,83,1.903,23.6,0
"1766","2022-11-06","17:00:46",40.7513892184943,-73.9420996047556,24067.03,NA,177,83,1.885,23.4,0
"1767","2022-11-06","17:00:51",40.7514844369143,-73.9421988464892,24080.54,NA,176,83,1.913,30.2,0
"1768","2022-11-06","17:00:55",40.7515043020248,-73.9422645606101,24086.63,NA,175,83,1.782,34.4,0
"1769","2022-11-06","17:00:57",40.751510001719,-73.9423363097012,24092.72,NA,174,83,1.596,35.6,0
"1770","2022-11-06","17:01:03",40.7515542581677,-73.9424696657807,24104.48,NA,171,82,1.838,35.6,0
"1771","2022-11-06","17:01:04",40.75155752711,-73.9424764551222,24104.48,NA,171,82,1.791,35.2,0
"1772","2022-11-06","17:01:09",40.7515690941364,-73.9425575919449,24111.1,NA,171,83,1.446,32.8,0
"1773","2022-11-06","17:01:13",40.7516214810312,-73.9426591806114,24121.33,NA,168,83,1.428,30.4,0
"1774","2022-11-06","17:01:15",40.7516440283507,-73.9427086338401,24126.04,NA,167,83,1.577,29,0
"1775","2022-11-06","17:01:21",40.751700270921,-73.9428621064872,24140.21,NA,165,84,1.568,25,0
"1776","2022-11-06","17:01:22",40.7517073955387,-73.9428980648518,24143.16,NA,166,84,1.54,24.4,0
