Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>"
6965714647,"Apr 11, 2022, 4:27:07 PM",let the training begin! ,Run,3 miles “easy” + 1x8-sec hill,1768,4.99,175.0,40,false,,activities/7412821424.fit.gz,,,1768.0,1497.0,4994.669921875,7.831429481506348,3.3364529609680176,50.32365036010742,499.0,-102.9000015258789,36.400001525878906,45.168067932128906,0.6106509566307068,,,88.0,80.45706176757812,,154.65255737304688,,,201.0,,,40.0,,,,,,,,,,,0.0,,0.0,,1.0,5296.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8250396251678467,0.0,,,
6979932874,"Apr 14, 2022, 11:21:59 AM",crazy humid,Run,"",1875,4.84,178.0,38,false,,activities/7428182160.fit.gz,,,1875.0,1462.0,4845.5498046875,5.853752136230469,3.3143296241760254,35.560909271240234,346.0,0.8999999761581421,15.399999618530273,16.92046356201172,-0.05778498202562332,,,90.0,80.05433654785156,,153.93942260742188,,,198.0,,,38.0,,,,,,,,,,,0.0,,0.0,,1.0,4888.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5842931270599365,0.0,,,
6996233496,"Apr 17, 2022, 11:25:55 AM",long easy run,Run,"",3425,9.67,175.0,89,false,,activities/7445893419.fit.gz,,,3425.0,3162.0,9673.5703125,7.156054496765137,3.0593202114105225,43.83503723144531,499.0,2.0,16.600000381469727,29.36376190185547,-0.0010337445419281721,,,108.0,79.51130676269531,,156.90061950683594,,,436.0,,,89.0,,,,,,,,,,,0.0,,0.0,,1.0,9765.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8244001865386963,0.0,,,
7012018940,"Apr 20, 2022, 12:04:36 PM",seasonal allergies 👎🏻,Run,"",1949,4.85,180.0,48,false,,activities/7463073556.fit.gz,,,1949.0,1533.0,4854.1201171875,5.556054592132568,3.1664187908172607,60.536190032958984,290.0,5.199999809265137,36.400001525878906,48.51063919067383,-0.057682957500219345,,,86.0,81.52779388427734,,158.72317504882812,,,212.0,,,48.0,,,,,,,,,,,0.0,,0.0,,1.0,5120.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.490569591522217,0.0,,,
7034354825,"Apr 24, 2022, 2:29:28 PM",easy 5 miles,Run,Ran out and didn’t come back… currently trying to figure out how to get home… lots of new pretty sights though! ,2762,8.07,186.0,119,false,,activities/7487298259.fit.gz,,,2762.0,2625.0,8073.509765625,6.576001167297363,3.075622797012329,61.763572692871094,345.0,2.0,36.5,33.015689849853516,-0.13624805212020874,,,83.0,79.59606170654297,,167.2447052001953,,,377.0,,,119.0,,,,,,,,,,,0.0,,0.0,,1.0,8323.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9230666160583496,84.4000015258789,,,
7043484866,"Apr 26, 2022, 11:55:55 AM",easy 5 mi,Run,"Upping the load!! Honestly, not feeling too bad",2872,8.07,181.0,86,false,,activities/7497224772.fit.gz,,,2872.0,2644.0,8071.2001953125,10.135009765625,3.052647590637207,45.059425354003906,655.0,0.20000000298023224,22.899999618530273,22.97101593017578,-0.016106650233268738,,,86.0,81.18922424316406,,159.45985412597656,,,383.0,,,86.0,,,,,,,,,,,0.0,,0.0,,1.0,8153.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8103065490722656,0.0,,,
7054253642,"Apr 28, 2022, 12:24:17 PM",2 miles,Run,Legs / body feeling like LEAD,1229,3.23,165.0,20,false,,activities/7508833569.fit.gz,,,1229.0,1020.0,3234.7998046875,6.539990425109863,3.171372413635254,29.388452529907227,174.0,4.800000190734863,15.800000190734863,9.508720397949219,-0.024731051176786423,,,85.0,81.28803253173828,,148.68368530273438,,,141.0,,,20.0,,,,,,,,,,,0.0,,0.0,,1.0,3271.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.632058620452881,0.0,,,
7061403180,"Apr 29, 2022, 7:48:23 PM",easy 6 + 3x8-sec hills,Run,"Good run, good day :) 
Feel like I’m hitting my stride (in terms of running and just life in general)",3411,9.77,183.0,114,false,,activities/7516572575.fit.gz,,,3411.0,3090.0,9772.8505859375,8.212109565734863,3.1627347469329834,56.30011749267578,492.0,2.299999952316284,27.0,42.701839447021484,-0.041952960193157196,,,91.0,80.69400787353516,,161.84007263183594,,,466.0,,,114.0,,,,,,,,,,,0.0,,0.0,,1.0,9940.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.865098237991333,0.0,,,
7073255334,"May 1, 2022, 9:43:16 PM",long run: easy 6mi,Run,"",3414,9.68,187.0,118,false,,activities/7529495040.fit.gz,,,3414.0,3172.0,9681.3203125,9.177978515625,3.0521185398101807,45.938175201416016,477.0,1.899999976158142,18.100000381469727,31.735620498657227,0.003098750952631235,,,85.0,80.24822235107422,,162.76377868652344,,,487.0,,,118.0,,,,,,,,,,,0.0,,0.0,,1.0,9823.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.83577036857605,0.0,,,
7081889304,"May 3, 2022, 3:30:41 PM",meant to be easy 3,Run,It’s going to be a major problem if I get a bloody nose anytime I overheat… ALSO not ideal that it happened ~1.25 miles out. At least I got a good cool down walk in…,824,1.96,162.0,10,false,,activities/7538900709.fit.gz,,,824.0,602.0,1962.1500244140625,5.386010646820068,3.259385347366333,14.99197006225586,120.0,2.4000000953674316,28.299999237060547,25.376684188842773,-0.5962846875190735,,,85.0,81.39583587646484,,144.986328125,,,82.0,,,10.0,,,,,,,,,,,0.0,,0.0,,1.0,2086.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3812499046325684,0.0,,,
7092878755,"May 5, 2022, 3:21:10 PM",“easy” 6mi,Run,got competitive with another runner at the halfway point 😬,3354,9.67,191.0,149,false,,activities/7550776892.fit.gz,,,3354.0,3010.0,9677.66015625,9.17333984375,3.2151694297790527,49.29692077636719,578.0,1.2000000476837158,29.399999618530273,28.733352661132812,-0.11676376312971115,,,84.0,80.12171173095703,,170.489013671875,,,464.0,,,149.0,,,,,,,,,,,0.0,,0.0,,1.0,9843.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.885408401489258,0.0,,,
7108396062,"May 8, 2022, 11:50:16 AM",long run: easy 7,Run,"+ warm up! 
Long runs with Leta continue!",5321,14.51,189.0,189,false,,activities/7567703508.fit.gz,,,5321.0,4810.0,14510.2001953125,6.761999607086182,3.0166735649108887,113.39952087402344,581.0,9.5,38.599998474121094,18.506999969482422,0.01929677091538906,,,116.0,82.2176742553711,,164.26104736328125,,,761.0,,,189.0,,,,,,,,,,,0.0,,0.0,,1.0,14660.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.72696852684021,0.0,,,
7118844012,"May 10, 2022, 12:45:37 PM",3 mi + 6x30 at goal 10k pace,Run,Time to head home :))),2298,6.04,160.0,19,false,,activities/7579086481.fit.gz,,,2298.0,1860.0,6043.14013671875,7.8614325523376465,3.249000072479248,68.81551361083984,282.0,-482.6000061035156,29.799999237060547,30.07136344909668,0.0049643064849078655,,,115.0,80.97158813476562,,138.08502197265625,,,248.0,,,19.0,,,,,,,,,,,0.0,,0.0,,1.0,6282.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6297390460968018,0.0,,,
7132647795,"May 12, 2022, 5:26:45 PM",easy 6 mi + 6x20sec sprints,Run,Run with momma!!!! 🥰,3412,9.68,178.0,85,false,,activities/7594032876.fit.gz,,,3412.0,3271.0,9686.0,4.392857074737549,2.9611740112304688,2.575000047683716,203.0,8.800000190734863,13.0,2.0718259811401367,-0.018583523109555244,,,87.0,82.7235336303711,,153.2108917236328,,,526.0,,,85.0,,,,,,,,,,,0.0,,0.0,,1.0,9690.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.838804244995117,0.0,,,
7141476709,"May 14, 2022, 1:56:49 PM",6 mi progression run,Run,With Kate!!!! 🤗🤗🥰🥰,3270,9.87,161.0,70,false,,activities/7603618849.fit.gz,,,3270.0,3263.0,9870.9794921875,3.9300129413604736,3.0251240730285645,50.063175201416016,244.0,132.8000030517578,144.6999969482422,6.73105001449585,0.003039211966097355,,,86.0,82.65062713623047,,148.1342315673828,,,513.0,,,70.0,,,,,,,,,,,0.0,,0.0,,1.0,9914.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.018648147583008,0.0,,,
7148706070,"May 15, 2022, 4:25:23 PM",calming things down this week,Run,"Supposed to do 8 mi but have some pain in me left soleus, gonna take it easy for a few days",4216,10.19,182.0,118,false,,activities/7611562125.fit.gz,,,4216.0,3563.0,10191.4501953125,4.25,2.860356569290161,30.44333267211914,262.0,7.599999904632568,16.700000762939453,8.032114028930664,0.03924858570098877,,,86.0,81.04638671875,,159.0499725341797,,,553.0,,,118.0,,,,,,,,,,,0.0,,0.0,,1.0,10241.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4173269271850586,0.0,,,
7163528992,"May 18, 2022, 2:07:05 PM",new shoes :),Run,"4mi + 6x35sec at goal 10k pace (w/ 1 min rest)
Foot/calf still bothering me so going to focus more on recovery for the next couple of weeks ",3127,7.83,179.0,81,false,"",activities/7627687972.fit.gz,,,3127.0,2460.0,7829.990234375,9.726643562316895,3.182922840118408,67.21820831298828,421.0,0.8999999761581421,36.79999923706055,34.58220291137695,0.11621981859207153,,,90.0,77.88972473144531,,159.42822265625,,,359.0,,,81.0,,,,,,,,,,,0.0,,0.0,,1.0,8088.2998046875,,,,,,,,,,,,,,,,10726396.0,,,,,,,,,,0.0,2.5039942264556885,0.0,,,
7174030883,"May 20, 2022, 2:00:41 PM",crazy how you can feel sooo much better after spending more time recovering 🙃,Run,"4 mi + 6x8 sec hill sprints
Feeling much much better! Only a little tinge of pain during the hills - need to do more strength :)",2598,7.01,180.0,44,false,"",activities/7639068275.fit.gz,,,2598.0,2240.0,7015.02001953125,8.992507934570312,3.1317055225372314,89.18272399902344,401.0,2.0999999046325684,36.599998474121094,46.4040641784668,0.009978588670492172,,,90.0,80.80952453613281,,148.3180694580078,,,300.0,,,44.0,,,,,,,,,,,0.0,,0.0,,1.0,7478.89990234375,,,,,,,,,,,,,,,,10726396.0,,,,,,,,,,0.0,2.7001616954803467,0.0,,,
7184251399,"May 22, 2022, 11:25:07 AM",scared for the summer,Run,Hot hot hot and HOOMID,1614,4.84,175.0,26,false,"",activities/7650220501.fit.gz,,,1614.0,1536.0,4845.18994140625,8.183984756469727,3.1544206142425537,38.91381072998047,269.0,3.5,16.5,9.24856185913086,0.037150245159864426,,,83.0,79.86164855957031,,145.20492553710938,,,222.0,,,26.0,,,,,,,,,,,0.0,,0.0,,1.0,4895.89990234375,1653217152.0,1.0,23.579999923706055,24.06999969482422,19.81999969482422,0.7900000214576721,1016.2000122070312,2.7699999809265137,6.75,216.0,0.0,1653212032.0,1653264896.0,0.7599999904632568,,10726398.0,0.0,,0.1599999964237213,16093.0,0.0,325.79998779296875,,,,0.0,3.001976490020752,0.0,,,
7195243571,"May 24, 2022, 1:18:03 PM",training plan is set,Run,4 miles + 5x30s hard w/ 60s rest + 1 mile,3866,9.69,184.0,123,false,"",activities/7662218315.fit.gz,,,3866.0,3315.0,9694.1396484375,5.42333984375,2.924325704574585,67.13825225830078,507.0,5.199999809265137,36.400001525878906,25.148448944091797,-0.1175968199968338,,,91.0,76.9452896118164,,162.3461456298828,,,487.0,,,123.0,,,,,,,,,,,0.0,,0.0,,1.0,9930.400390625,1653397248.0,3.0,17.1200008392334,17.1200008392334,9.9399995803833,0.6299999952316284,1025.9000244140625,3.630000114440918,4.730000019073486,57.0,0.0,1653384832.0,1653437696.0,0.8299999833106995,,10726398.0,0.0,,0.8999999761581421,16093.0,2.0,321.70001220703125,,,,0.0,2.507537364959717,0.0,,,
7205798973,"May 26, 2022, 12:48:11 PM",weight lifting emma is coming back :),Run,"Easy 4 mi + intervals to get home
Starting strength again!! Trying to make ‘easy’ extra easy",2794,7.64,171.0,56,false,"",activities/7673659196.fit.gz,,,2794.0,2547.0,7643.0595703125,9.128626823425293,3.0008087158203125,47.60065460205078,533.0,1.7999999523162842,17.0,17.628232955932617,0.005233506206423044,,,87.0,79.95307922363281,,151.03530883789062,,,351.0,,,56.0,,,,,,,,,,,0.0,,0.0,,1.0,7709.0,1653566464.0,2.0,14.979999542236328,14.979999542236328,10.9399995803833,0.7699999809265137,1027.0999755859375,2.2300000190734863,4.519999980926514,136.0,0.0,1653557504.0,1653610624.0,0.8899999856948853,,10726396.0,0.0,,0.4099999964237213,16093.0,1.0,313.79998779296875,,,,0.0,2.7355260848999023,0.0,,,
7224467718,"May 29, 2022, 11:07:21 PM",racing the sunset and my hunger,Run,long run: easy 5 miles,2709,8.06,167.0,61,false,"",activities/7694108216.fit.gz,,,2709.0,2603.0,8065.990234375,7.139974117279053,3.0987284183502197,136.57119750976562,432.0,-227.3000030517578,17.399999618530273,17.37844467163086,0.007438640110194683,,,85.0,80.15969848632812,,151.88531494140625,,,387.0,,,61.0,,,,,,,,,,,0.0,,0.0,,1.0,8137.10009765625,1653865216.0,1.0,21.440000534057617,21.440000534057617,13.3100004196167,0.6000000238418579,1017.5999755859375,3.1500000953674316,5.389999866485596,187.0,0.0,1653816576.0,1653869952.0,0.9900000095367432,,10726396.0,0.0,,0.07999999821186066,16093.0,0.0,327.0,,,,0.0,2.9774787425994873,0.0,,,
7231245487,"May 31, 2022, 10:34:21 AM",died a little inside with this simple run,Run,"4 easy miles
My body doesn’t do well in the heat",2443,6.45,184.0,90,false,"",activities/7701541868.fit.gz,,,2443.0,2111.0,6457.0,5.466015815734863,3.0587399005889893,58.53341293334961,279.0,2.4000000953674316,35.70000076293945,45.445533752441406,0.026328016072511673,,,84.0,80.04800415039062,,166.0181121826172,,,320.0,,,90.0,,,,,,,,,,,0.0,,0.0,,1.0,6680.89990234375,1653991168.0,1.0,24.09000015258789,24.420000076293945,18.579999923706055,0.7099999785423279,1015.5,1.600000023841858,3.940000057220459,164.0,0.0,1653989376.0,1654042880.0,0.05000000074505806,,10726398.0,0.0,,0.07999999821186066,16093.0,0.0,315.1000061035156,,,,0.0,2.643061876296997,0.0,,,
7242256654,"Jun 2, 2022, 10:44:43 AM",A R I Z O N A run,Run,"Easy 4 miles
Humid humid humid",2106,6.45,184.0,76,false,"",activities/7713510793.fit.gz,,,2106.0,2021.0,6449.43994140625,10.053991317749023,3.1912124156951904,52.633548736572266,303.0,-1.7000000476837158,15.699999809265137,24.037015914916992,0.15195117890834808,,,83.0,80.05795288085938,,162.34767150878906,,,316.0,,,76.0,,,,,,,,,,,0.0,,0.0,,1.0,6593.2001953125,1654163968.0,2.0,17.559999465942383,17.8700008392334,16.850000381469727,0.9599999785423279,1007.7999877929688,0.8899999856948853,3.5199999809265137,181.0,0.0,1654162048.0,1654215808.0,0.10999999940395355,,10726398.0,0.0,,0.8299999833106995,16093.0,0.0,316.70001220703125,,,,0.0,3.0624122619628906,0.0,,,
7247900421,"Jun 3, 2022, 11:17:14 AM",progression run assisted by bo burnham,Run,"2 miles easy, 3 miles moderate, 2 miles easy
Feeling good!!! ",3871,11.28,188.0,144,false,"",activities/7719645048.fit.gz,,,3871.0,3540.0,11283.7099609375,9.806005477905273,3.1874887943267822,38.676109313964844,573.0,0.4000000059604645,17.200000762939453,9.395727157592773,0.001772466697730124,,,85.0,81.10189056396484,,164.9907684326172,,,549.0,,,144.0,,,,,,,,,,,0.0,,0.0,,1.0,11335.599609375,1654253952.0,3.0,17.600000381469727,17.889999389648438,16.790000915527344,0.949999988079071,1007.2999877929688,2.0199999809265137,2.5199999809265137,50.0,0.0,1654248448.0,1654302208.0,0.14000000059604645,,10726396.0,0.0,,0.9700000286102295,10280.0,0.0,334.1000061035156,,,,0.0,2.9149341583251953,0.0,,,
7259557790,"Jun 5, 2022, 1:54:15 PM",sunday swift run (as in t-swift),Run,"Very very easy 3 miles
Just a little joggy jog, t-2 weeks until the real training begins ",1666,4.84,167.0,29,false,"",activities/7732366232.fit.gz,,,1666.0,1578.0,4847.1298828125,5.586669921875,3.0716919898986816,33.87738037109375,379.0,2.799999952316284,15.300000190734863,6.213928699493408,-0.018567688763141632,,,83.0,79.73799896240234,,146.91346740722656,,,234.0,,,29.0,,,,,,,,,,,0.0,,0.0,,1.0,4881.60009765625,1654434048.0,1.0,18.860000610351562,18.860000610351562,5.010000228881836,0.4000000059604645,1016.7000122070312,1.1699999570846558,4.519999980926514,53.0,0.0,1654421248.0,1654475136.0,0.20000000298023224,,10726398.0,0.0,,0.25999999046325684,16093.0,3.0,348.0,,,,0.0,2.9094417095184326,0.0,,,
7269051952,"Jun 7, 2022, 10:35:06 AM",officially shorts-only weather 🥵,Run,"4-5 miles easy incl. 5x30-sec hard (w/ 1 min rest)
",2660,7.25,182.0,67,false,"",activities/7742775529.fit.gz,,,2660.0,2215.0,7252.330078125,6.20623779296875,3.2741897106170654,68.27357482910156,308.0,4.699999809265137,35.70000076293945,49.819854736328125,0.1185825765132904,,,88.0,81.90985870361328,,157.6376190185547,,,331.0,,,67.0,,,,,,,,,,,0.0,,0.0,,1.0,7526.10009765625,1654595968.0,1.0,17.219999313354492,17.219999313354492,9.100000381469727,0.5899999737739563,1018.0999755859375,1.3300000429153442,6.869999885559082,246.0,0.0,1654593920.0,1654647936.0,0.25999999046325684,,10726396.0,0.0,,0.0,15169.0,0.0,326.8999938964844,,,,0.0,2.726439952850342,0.0,,,
7279806260,"Jun 9, 2022, 10:59:18 AM",I wish there was more green space here,Run,Easy 4 miles,2235,6.44,179.0,67,false,"",activities/7754403746.fit.gz,,,2235.0,2060.0,6448.2900390625,10.471997261047363,3.1302378177642822,40.716548919677734,369.0,0.699999988079071,16.100000381469727,10.893242835998535,0.020160382613539696,,,84.0,79.94750213623047,,159.6721954345703,,,310.0,,,67.0,,,,,,,,,,,0.0,,0.0,,1.0,6530.7998046875,1654768768.0,5.0,20.84000015258789,21.459999084472656,19.969999313354492,0.949999988079071,1002.7999877929688,4.389999866485596,10.149999618530273,163.0,1.3121000528335571,1654766720.0,1654820864.0,0.33000001311302185,,10726398.0,1.0,5.0,1.0,3548.0,0.0,321.70001220703125,,,,0.0,2.885140895843506,0.0,,,
7298890598,"Jun 12, 2022, 11:52:21 AM",lil walk,Run,Excluding tram / bus,8150,3.01,102.0,2,false,"",activities/7775271523.fit.gz,,,8150.0,2215.0,3017.27001953125,2.3500163555145264,1.3621987104415894,4.797116279602051,274.0,3.0999999046325684,23.100000381469727,8.287298202514648,-0.5567947030067444,,,78.0,54.26175308227539,,73.7696762084961,,,162.0,,,2.0,,,,,,,,,,,0.0,,0.0,,1.0,3027.699951171875,1655031552.0,3.0,19.209999084472656,19.209999084472656,14.140000343322754,0.7200000286102295,1015.2999877929688,1.0299999713897705,2.430000066757202,146.0,0.0,1655025920.0,1655080192.0,0.4399999976158142,,10726398.0,0.0,,0.9300000071525574,16093.0,0.0,351.29998779296875,,,,0.0,0.3702171742916107,0.0,,,
7298891951,"Jun 12, 2022, 6:18:45 PM",roosevelt island run,Run,"Easy 5 miles
Trying to figure out how to have ~balance~ in life, so socializing / work was prioritized the last few days over running (maybe a tad too much)",2596,8.06,167.0,27,false,"",activities/7775273001.fit.gz,,,2596.0,2583.0,8065.85009765625,4.75889778137207,3.1226675510406494,2.799999952316284,142.0,2.5999999046325684,5.5,3.7735848426818848,0.007438769564032555,,,82.0,79.45521545410156,,137.51084899902344,,,435.0,,,27.0,,,,,,,,,,,0.0,,0.0,,1.0,8073.5,1655056768.0,3.0,21.34000015258789,21.579999923706055,17.479999542236328,0.7900000214576721,1014.4000244140625,4.880000114440918,8.220000267028809,174.0,0.0,1655025920.0,1655080192.0,0.4399999976158142,,10726396.0,0.0,,0.8799999952316284,16093.0,4.0,346.79998779296875,,,,0.0,3.107030153274536,0.0,,,
7306535953,"Jun 14, 2022, 10:32:01 AM",running with the sunrise :),Run,4-5 miles easy + 4x60s hard (90s rest),2789,8.07,183.0,89,false,,activities/7783613266.fit.gz,,,2789.0,2571.0,8071.47998046875,8.489990234375,3.139431953430176,56.05469512939453,465.0,-7.199999809265137,17.0,44.46034240722656,0.012389302253723145,,,87.0,80.751220703125,,162.07093811035156,,,386.0,,,89.0,,,,,,,,,,,0.0,,0.0,,1.0,8228.599609375,1655200768.0,2.0,20.850000381469727,20.850000381469727,10.279999732971191,0.5099999904632568,1013.2999877929688,2.9000000953674316,6.849999904632568,38.0,0.0,1655198720.0,1655252992.0,0.5199999809265137,,10893072.0,0.0,,0.5099999904632568,16093.0,0.0,307.0,,,,0.0,2.894040822982788,0.0,,,
7317777431,"Jun 16, 2022, 10:28:47 AM",caught in the rain / thunderstorm and I love it,Run,Easyyy 5 miles + 8x10-sec hill sprints,3317,8.88,160.0,38,false,"",activities/7795833487.fit.gz,,,3317.0,3033.0,8888.509765625,8.602493286132812,2.9305999279022217,75.17845153808594,513.0,-158.89999389648438,36.400001525878906,36.59574508666992,0.004500191658735275,,,90.0,80.62785339355469,,140.5272216796875,,,407.0,,,38.0,,,,,,,,,,,0.0,,0.0,,1.0,9056.0,1655373568.0,3.0,20.1299991607666,20.1299991607666,15.149999618530273,0.7300000190734863,1021.5,1.9700000286102295,4.650000095367432,178.0,0.0,1655371520.0,1655425920.0,0.6000000238418579,,10726398.0,0.0,,1.0,16093.0,0.0,297.5,,,,0.0,2.6796834468841553,0.0,,,
7323405694,"Jun 17, 2022, 11:20:43 AM",progression run 2mi easy- 4mi moderate- 1.25mi easy,Run,"Felt strong till about 5,5 miles in; may have started out too quick


Quick rant: Got a face full of dirt since someone thought it was a good idea to put a pedestrian walkway RIGHT next to a highway…
",3932,11.68,193.0,171,false,"",activities/7802014678.fit.gz,,,3932.0,3525.0,11679.5703125,7.241658687591553,3.3133533000946045,38.9576530456543,511.0,1.399999976158142,15.899999618530273,13.178526878356934,0.0051371753215789795,,,87.0,82.74520874023438,,171.50994873046875,,,575.0,,,171.0,,,,,,,,,,,0.0,,0.0,,1.0,11741.400390625,1655463552.0,3.0,21.700000762939453,22.1200008392334,18.8799991607666,0.8399999737739563,1008.5,3.1600000858306885,6.510000228881836,206.0,0.0,1655457920.0,1655512320.0,0.6399999856948853,,10726396.0,0.0,,0.9399999976158142,15335.0,0.0,314.8999938964844,,,,0.0,2.9703891277313232,0.0,,,
7335818763,"Jun 19, 2022, 5:02:15 PM",week 1 / run 1,Run,"Hungover af, what a way to start marathon training
Easy 3 miles",1655,4.83,154.0,21,false,"",activities/7815659623.fit.gz,,,1655.0,1514.0,4836.97998046875,11.026025772094727,3.1948349475860596,42.44333267211914,238.0,2.799999952316284,15.899999618530273,25.874467849731445,0.0,,,83.0,80.25287628173828,,141.63076782226562,,,218.0,,,21.0,,,,,,,,,,,0.0,,0.0,,1.0,4896.7998046875,1655657984.0,1.0,20.209999084472656,20.209999084472656,3.0299999713897705,0.3199999928474426,1013.9000244140625,5.420000076293945,9.460000038146973,310.0,0.0,1655630720.0,1655685120.0,0.7099999785423279,,10726398.0,0.0,,0.05999999865889549,16093.0,8.0,376.5,,,,0.0,2.9226465225219727,0.0,,,
7343929911,"Jun 21, 2022, 10:15:34 AM",week 1 / run 2,Run,All I can think about is bo burnham saying: “how we feeling out there tonight?…. Ha ha ha yeahhhh I am not feeling good!” ,1696,4.89,159.0,20,false,"",activities/7824570147.fit.gz,,,1696.0,1613.0,4893.25,6.776025295257568,3.03363299369812,58.16543197631836,320.0,4.800000190734863,25.799999237060547,33.20183563232422,0.04904715716838837,,,88.0,80.7239990234375,,141.38262939453125,,,218.0,,,20.0,,,,,,,,,,,0.0,,0.0,,1.0,5047.5,1655805568.0,2.0,18.3700008392334,18.3700008392334,8.960000038146973,0.5400000214576721,1020.0999755859375,1.0099999904632568,2.7200000286102295,349.0,0.0,1655803520.0,1655857920.0,0.7799999713897705,,10726398.0,0.0,,0.6200000047683716,16093.0,0.0,318.20001220703125,,,,0.0,2.8851709365844727,0.0,,,
7353037834,"Jun 22, 2022, 9:25:42 PM",week 1 / run 3,Run,"“Easy” 6 miles
I am eMoTiOnAl
Also, I have almost broken my ankle like 6x in the saucony’s… is that happening to anyone else??",3362,9.68,187.0,105,false,"",activities/7834475166.fit.gz,,,3362.0,2903.0,9679.66015625,7.89666748046875,3.334364414215088,44.17417907714844,427.0,2.0,15.399999618530273,11.739130020141602,-0.01756259985268116,,,86.0,81.51236724853516,,161.14419555664062,,,465.0,,,105.0,,,,,,,,,,,0.0,,0.0,,1.0,9737.0,1655931648.0,5.0,17.520000457763672,17.770000457763672,16.489999771118164,0.9399999976158142,1015.7000122070312,2.2699999809265137,5.789999961853027,125.0,0.05339999869465828,1655889920.0,1655944320.0,0.8100000023841858,,10726396.0,0.3400000035762787,5.0,0.9800000190734863,12197.0,2.0,297.1000061035156,,,,0.0,2.8791375160217285,0.0,,,
